Name,ID,Has Block,Mod,Class
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
Aroma1997sDimension:aromicPortal,409,true,Aroma1997sDimension,net.minecraft.item.ItemBlock
Aroma1997sDimension:portalFrame,410,true,Aroma1997sDimension,net.minecraft.item.ItemBlock
Aroma1997sDimension:stickyOre,411,true,Aroma1997sDimension,net.minecraft.item.ItemBlock
MineFactoryReloaded:conveyor,412,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockConveyor
MineFactoryReloaded:machineblock,413,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:machine.0,414,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryMachine
MineFactoryReloaded:machine.1,415,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryMachine
MineFactoryReloaded:machine.2,416,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryMachine
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
MineFactoryReloaded:tank,423,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockTank
MineFactoryReloaded:cable.plastic,424,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:cable.redstone,425,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:rednet.logic,426,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockRedNetLogic
MineFactoryReloaded:rednet.panel,427,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockRedNetPanel
MineFactoryReloaded:rail.cargo.pickup,428,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rail.cargo.dropoff,429,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rail.passenger.pickup,430,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rail.passenger.dropoff,431,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rubberwood.sapling,432,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryTree
MineFactoryReloaded:rubberwood.log,433,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rubberwood.leaves,434,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryLeaves
MineFactoryReloaded:stainedglass.block,435,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:stainedglass.pane,436,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:road,437,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryRoad
MineFactoryReloaded:plastic,438,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:brick,439,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:stone,440,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:pinkslime.block,441,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:vinescaffold,442,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockVineScaffold
MineFactoryReloaded:farmland,443,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:detcord,444,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockDetCord
MineFactoryReloaded:milk.still,446,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:sludge.still,447,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:sewage.still,448,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:mobessence.still,449,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:biofuel.still,450,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:meat.still,451,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:pinkslime.still,452,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:chocolatemilk.still,453,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:mushroomsoup.still,454,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:steam.still,455,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
Thaumcraft:blockFluxGoo,456,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGooItem
Thaumcraft:blockFluxGas,457,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGasItem
Thaumcraft:blockFluidPure,458,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockFluidDeath,459,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCustomOre,460,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOreItem
Thaumcraft:blockMagicalLog,461,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLogItem
Thaumcraft:blockMagicalLeaves,462,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeavesItem
Thaumcraft:blockCustomPlant,463,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlantItem
Thaumcraft:blockTaint,464,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintItem
Thaumcraft:blockTaintFibres,465,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibresItem
Thaumcraft:blockCosmeticOpaque,466,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaqueItem
Thaumcraft:blockCosmeticSolid,467,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolidItem
Thaumcraft:blockCrystal,468,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystalItem
Thaumcraft:blockTube,469,true,Thaumcraft,thaumcraft.common.blocks.BlockTubeItem
Thaumcraft:blockMetalDevice,470,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDeviceItem
Thaumcraft:blockWoodenDevice,471,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDeviceItem
Thaumcraft:blockStoneDevice,472,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDeviceItem
Thaumcraft:blockMirror,473,true,Thaumcraft,thaumcraft.common.blocks.BlockMirrorItem
Thaumcraft:blockTable,474,true,Thaumcraft,thaumcraft.common.blocks.BlockTableItem
Thaumcraft:blockChestHungry,475,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneDoor,476,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLifter,477,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockMagicBox,478,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockAlchemyFurnace,479,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockJar,480,true,Thaumcraft,thaumcraft.common.blocks.BlockJarItem
Thaumcraft:blockCandle,481,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem
Thaumcraft:blockEldritch,482,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchItem
Thaumcraft:blockAiry,483,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem
Thaumcraft:blockManaPod,484,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneFurnace,485,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockWarded,486,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockHole,487,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockPortalEldritch,488,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockEssentiaReservoir,489,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem
Thaumcraft:blockEldritchNothing,490,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsArcaneStone,491,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsGreatwood,492,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsSilverwood,493,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsEldritch,494,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticSlabWood,495,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem
Thaumcraft:blockCosmeticSlabStone,496,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem
Thaumcraft:blockCosmeticDoubleSlabWood,497,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticDoubleSlabStone,498,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLootUrn,499,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Thaumcraft:blockLootCrate,500,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Automagy:blockRedcrystal,501,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalAmp,502,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalDim,503,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalDense,504,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalRes,505,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalMerc,506,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockTorchInversion,507,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTorchInversion_off,508,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockRemoteComparator,509,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockVisReader,510,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTally,511,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHourglass,512,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHourglassMagic,513,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGreedyChest,514,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockEagerChest,515,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTenaciousChest,516,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHungryMaw,517,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFinicalMaw,518,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGolemInhibitor,519,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockEntitySignal,520,true,Automagy,tuhljin.automagy.blocks.ItemBlockEntitySignal
Automagy:blockEssentiaLocus,521,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockEssentiaLocusAggregator,522,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockInventarium,523,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockUnseenScribe,524,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockScribePointer,525,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGolemTaskmaster,526,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockReqTome,527,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockBookshelfEnchanted,528,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock
Automagy:blockTranslucent,529,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock
Automagy:blockMetalGlow,530,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock
Automagy:blockNethermind,531,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockRunedObsidian,532,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockNetherRune,533,true,Automagy,tuhljin.automagy.blocks.ItemBlockNetherRune
Automagy:blockNetherRuneMob,534,true,Automagy,tuhljin.automagy.blocks.ItemBlockNetherRune
Automagy:blockMobLure,535,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockDimensionLure,536,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockGolemWorkbench,537,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockThirstyTank,538,true,Automagy,tuhljin.automagy.blocks.ItemBlockThirstyTank
Automagy:blockBoiler,539,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockCreativeJar,540,true,Automagy,tuhljin.automagy.blocks.ItemBlockJarCreative
Automagy:blockAmnesiac,541,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockXPStone,542,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockXPJar,543,true,Automagy,tuhljin.automagy.blocks.ItemBlockJarXP
Automagy:blockThaumostaticPylon,544,true,Automagy,tuhljin.automagy.blocks.ItemBlockThaumostaticPylon
Automagy:blockMirrorAlt,545,true,Automagy,tuhljin.automagy.blocks.ItemBlockMirrorAlt
Automagy:blockMirrorMultiDest,546,true,Automagy,tuhljin.automagy.blocks.ItemBlockMirrorMultiDest
Automagy:blockFluidMilk,547,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFluidMushroom,548,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFluidVishroom,549,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockPhenomenon,550,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockThaumostaticSpire,551,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare
Automagy:blockTallyLensWorld,552,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTallyLensDrops,553,true,Automagy,net.minecraft.item.ItemBlock
autopackager:packagerBlock,554,true,autopackager,org.mcupdater.autopackager.ItemBlockPackager
BiblioCraft:tile.BiblioFramedChest,555,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFramedChest
BiblioCraft:BiblioPaneler,556,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFurniturePaneler
BiblioCraft:BiblioClipboard,557,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioTypewriter,558,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemTypewriter
BiblioCraft:BiblioClock,559,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemClock
BiblioCraft:BiblioFlatPainting,560,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameFlat
BiblioCraft:BiblioSimplePainting,561,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameSimple
BiblioCraft:BiblioMiddlePainting,562,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameMiddle
BiblioCraft:BiblioFancyPainting,563,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameFancy
BiblioCraft:BiblioBorderlessPainting,564,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameBorderless
BiblioCraft:BiblioPaintPress,565,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioSwordPedestal,566,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemSwordPedestal
BiblioCraft:BiblioFancySign,567,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFancySign
BiblioCraft:BiblioWorkbench,568,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFancyWorkbench
BiblioCraft:BiblioBell,569,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Bibliotheca,570,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemBookcaseMaster
BiblioCraft:BookcaseFilled,571,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemBookcaseCreative
BiblioCraft:BiblioPotionShelf,572,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPotionShelfMaster
BiblioCraft:BiblioShelf,573,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemGenericShelfMaster
BiblioCraft:BiblioRack,574,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWeaponRackMaster
BiblioCraft:BiblioCase,575,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWeaponCaseMaster
BiblioCraft:BiblioLabel,576,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLabelMaster
BiblioCraft:BiblioDesk,577,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWritingDesk
BiblioCraft:BiblioTable,578,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemTable
BiblioCraft:Armor Stand,579,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Typesetting Machine,580,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Printing Press,581,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioLantern,582,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLantern
BiblioCraft:BiblioIronLantern,583,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLantern
BiblioCraft:BiblioLamp,584,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLamp
BiblioCraft:BiblioIronLamp,585,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLamp
BiblioCraft:BiblioStuffs,586,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemStuffsMaster
BiblioCraft:BiblioMapFrames,587,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemMapFrame
BiblioCraft:BiblioSeats,588,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemSeat
IC2:blockOreCopper,589,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreTin,590,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreUran,591,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreLead,592,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubWood,593,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubLeaves,594,true,IC2,ic2.core.item.block.ItemRubLeaves
